,stock_number,stock_id,stock_name,stock_pinyin,stock_abbr
531,600689,sh600689,上海三毛,shanghaisanmao,shsm
532,600690,sh600690,海尔智家,haierzhijia,hezj
533,600691,sh600691,阳煤化工,yangmeihuagong,ymhg
534,600692,sh600692,亚通股份,yatonggufen,ytgf
535,600693,sh600693,东百集团,dongbaijituan,dbjt
536,600694,sh600694,大商股份,dashanggufen,dsgf
538,600696,sh600696,岩石股份,yanshigufen,ysgf
539,600697,sh600697,欧亚集团,ouyajituan,oyjt
540,600698,sh600698,湖南天雁,hunantianyan,hnty
541,600699,sh600699,均胜电子,junshengdianzi,jsdz
542,600702,sh600702,舍得酒业,shedejiuye,sdjy
543,600703,sh600703,三安光电,sananguangdian,sagd
544,600704,sh600704,物产中大,wuchanzhongda,wczd
545,600705,sh600705,中航产融,zhonghangchanrong,zhcr
546,600706,sh600706,曲江文旅,qujiangwenlv,qjwl
547,600707,sh600707,彩虹股份,caihonggufen,chgf
548,600708,sh600708,光明地产,guangmingdichan,gmdc
549,600710,sh600710,苏美达,sumeida,smd
550,600712,sh600712,南宁百货,nanningbaihuo,nnbh
551,600713,sh600713,南京医药,nanjingyiyao,njyy
552,600714,sh600714,金瑞矿业,jinruikuangye,jrky
553,600715,sh600715,文投控股,wentoukonggu,wtkg
554,600716,sh600716,凤凰股份,fenghuanggufen,fhgf
555,600717,sh600717,天津港,tianjingang,tjg
556,600718,sh600718,东软集团,dongruanjituan,drjt
557,600719,sh600719,大连热电,dalianredian,dlrd
558,600720,sh600720,祁连山,qilianshan,qls
560,600722,sh600722,金牛化工,jinniuhuagong,jnhg
561,600723,sh600723,首商股份,shoushanggufen,ssgf
562,600724,sh600724,宁波富达,ningbofuda,nbfd
563,600725,sh600725,云维股份,yunweigufen,ywgf
564,600726,sh600726,华电能源,huadiannengyuan,hdny
565,600727,sh600727,鲁北化工,lubeihuagong,lbhg
566,600728,sh600728,佳都科技,jiadoukeji,jdkj
567,600729,sh600729,重庆百货,chongqingbaihuo,cqbh
568,600730,sh600730,中国高科,zhongguogaoke,zggk
569,600731,sh600731,湖南海利,hunanhaili,hnhl
570,600732,sh600732,爱旭股份,aixugufen,axgf
571,600736,sh600736,苏州高新,suzhougaoxin,szgx
572,600737,sh600737,中粮糖业,zhongliangtangye,zlty
573,600739,sh600739,辽宁成大,liaoningchengda,lncd
574,600740,sh600740,山西焦化,shanxijiaohua,sxjh
575,600741,sh600741,华域汽车,huayuqiche,hyqc
576,600742,sh600742,一汽富维,yiqifuwei,yqfw
577,600743,sh600743,华远地产,huayuandichan,hydc
578,600744,sh600744,华银电力,huayindianli,hydl
579,600745,sh600745,闻泰科技,wentaikeji,wtkj
580,600746,sh600746,江苏索普,jiangsusuopu,jssp
581,600747,sh600747,退市大控,tuishidakong,tsdk
582,600748,sh600748,上实发展,shangshifazhan,ssfz
583,600749,sh600749,西藏旅游,xizanglvyou,xzly
584,600750,sh600750,江中药业,jiangzhongyaoye,jzyy
585,600754,sh600754,锦江酒店,jinjiangjiudian,jjjd
586,600755,sh600755,厦门国贸,xiamenguomao,xmgm
587,600756,sh600756,浪潮软件,langchaoruanjian,lcrj
588,600757,sh600757,长江传媒,changjiangchuanmei,cjcm
589,600758,sh600758,辽宁能源,liaoningnengyuan,lnny
590,600759,sh600759,洲际油气,zhoujiyouqi,zjyq
591,600760,sh600760,XD中航沈,XDzhonghangshen,Xzhs
592,600761,sh600761,安徽合力,anhuiheli,ahhl
593,600763,sh600763,通策医疗,tongceyiliao,tcyl
594,600764,sh600764,中国海防,zhongguohaifang,zghf
595,600765,sh600765,中航重机,zhonghangzhongji,zhzj
597,600767,sh600767,运盛医疗,yunshengyiliao,ysyl
598,600768,sh600768,宁波富邦,ningbofubang,nbfb
599,600769,sh600769,祥龙电业,xianglongdianye,xldy
600,600770,sh600770,综艺股份,zongyigufen,zygf
601,600771,sh600771,广誉远,guangyuyuan,gyy
602,600773,sh600773,西藏城投,xizangchengtou,xzct
603,600774,sh600774,汉商集团,hanshangjituan,hsjt
604,600775,sh600775,南京熊猫,nanjingxiongmao,njxm
605,600776,sh600776,东方通信,dongfangtongxin,dftx
606,600778,sh600778,友好集团,youhaojituan,yhjt
607,600779,sh600779,水井坊,shuijingfang,sjf
608,600780,sh600780,通宝能源,tongbaonengyuan,tbny
610,600782,sh600782,新钢股份,xinganggufen,xggf
611,600783,sh600783,鲁信创投,luxinchuangtou,lxct
612,600785,sh600785,新华百货,xinhuabaihuo,xhbh
613,600787,sh600787,中储股份,zhongchugufen,zcgf
614,600789,sh600789,鲁抗医药,lukangyiyao,lkyy
615,600790,sh600790,轻纺城,qingfangcheng,qfc
616,600791,sh600791,京能置业,jingnengzhiye,jnzy
617,600792,sh600792,云煤能源,yunmeinengyuan,ymny
618,600793,sh600793,宜宾纸业,yibinzhiye,ybzy
619,600795,sh600795,国电电力,guodiandianli,gddl
620,600796,sh600796,钱江生化,qianjiangshenghua,qjsh
621,600797,sh600797,浙大网新,zhedawangxin,zdwx
622,600800,sh600800,渤海化学,bohaihuaxue,bhhx
623,600801,sh600801,华新水泥,huaxinshuini,hxsn
624,600802,sh600802,福建水泥,fujianshuini,fjsn
625,600803,sh600803,新奥股份,xinaogufen,xagf
626,600804,sh600804,鹏博士,pengboshi,pbs
627,600805,sh600805,悦达投资,yuedatouzi,ydtz
628,600808,sh600808,马钢股份,maganggufen,mggf
629,600809,sh600809,山西汾酒,shanxifenjiu,sxfj
630,600810,sh600810,神马股份,shenmagufen,smgf
631,600811,sh600811,东方集团,dongfangjituan,dfjt
632,600812,sh600812,华北制药,huabeizhiyao,hbzy
633,600814,sh600814,杭州解百,hangzhoujiebai,hzjb
634,600815,sh600815,厦工股份,shagonggufen,sggf
636,600817,sh600817,宇通重工,yutongzhonggong,ytzg
637,600818,sh600818,中路股份,zhonglugufen,zlgf
638,600819,sh600819,耀皮玻璃,yaopiboli,ypbl
639,600820,sh600820,隧道股份,suidaogufen,sdgf
640,600821,sh600821,金开新能,jinkaixinneng,jkxn
641,600822,sh600822,上海物贸,shanghaiwumao,shwm
642,600823,sh600823,世茂股份,shimaogufen,smgf
643,600824,sh600824,益民集团,yiminjituan,ymjt
644,600825,sh600825,新华传媒,xinhuachuanmei,xhcm
645,600826,sh600826,兰生股份,lanshenggufen,lsgf
646,600827,sh600827,百联股份,bailiangufen,blgf
647,600828,sh600828,茂业商业,maoyeshangye,mysy
648,600829,sh600829,人民同泰,renmintongtai,rmtt
649,600830,sh600830,香溢融通,xiangyirongtong,xyrt
650,600831,sh600831,广电网络,guangdianwangluo,gdwl
651,600833,sh600833,第一医药,diyiyiyao,dyyy
652,600834,sh600834,申通地铁,shentongditie,stdt
653,600835,sh600835,上海机电,shanghaijidian,shjd
654,600836,sh600836,上海易连,shanghaiyilian,shyl
655,600837,sh600837,海通证券,haitongzhengquan,htzq
656,600838,sh600838,上海九百,shanghaijiubai,shjb
657,600839,sh600839,四川长虹,sichuanchanghong,scch
658,600841,sh600841,上柴股份,shangchaigufen,scgf
659,600843,sh600843,上工申贝,shanggongshenbei,sgsb
660,600844,sh600844,丹化科技,danhuakeji,dhkj
661,600845,sh600845,宝信软件,baoxinruanjian,bxrj
662,600846,sh600846,同济科技,tongjikeji,tjkj
663,600847,sh600847,万里股份,wanligufen,wlgf
664,600848,sh600848,上海临港,shanghailingang,shlg
665,600850,sh600850,电科数字,diankeshuzi,dksz
666,600851,sh600851,海欣股份,haixingufen,hxgf
667,600853,sh600853,龙建股份,longjiangufen,ljgf
668,600854,sh600854,春兰股份,chunlangufen,clgf
669,600855,sh600855,航天长峰,hangtianchangfeng,htcf
670,600857,sh600857,宁波中百,ningbozhongbai,nbzb
671,600858,sh600858,银座股份,yinzuogufen,yzgf
672,600859,sh600859,王府井,wangfujing,wfj
673,600860,sh600860,京城股份,jingchenggufen,jcgf
674,600861,sh600861,北京城乡,beijingchengxiang,bjcx
675,600862,sh600862,中航高科,zhonghanggaoke,zhgk
676,600863,sh600863,内蒙华电,neimenghuadian,nmhd
677,600864,sh600864,哈投股份,hatougufen,htgf
678,600865,sh600865,百大集团,baidajituan,bdjt
679,600867,sh600867,通化东宝,tonghuadongbao,thdb
680,600868,sh600868,梅雁吉祥,meiyanjixiang,myjx
681,600869,sh600869,远东股份,yuandonggufen,ydgf
682,600871,sh600871,石化油服,shihuayoufu,shyf
683,600872,sh600872,中炬高新,zhongjugaoxin,zjgx
684,600873,sh600873,梅花生物,meihuashengwu,mhsw
685,600874,sh600874,创业环保,chuangyehuanbao,cyhb
686,600875,sh600875,东方电气,dongfangdianqi,dfdq
687,600876,sh600876,洛阳玻璃,luoyangboli,lybl
688,600879,sh600879,航天电子,hangtiandianzi,htdz
689,600881,sh600881,亚泰集团,yataijituan,ytjt
690,600882,sh600882,妙可蓝多,miaokelanduo,mkld
691,600883,sh600883,博闻科技,bowenkeji,bwkj
692,600884,sh600884,杉杉股份,shanshangufen,ssgf
693,600885,sh600885,宏发股份,hongfagufen,hfgf
694,600886,sh600886,国投电力,guotoudianli,gtdl
695,600887,sh600887,伊利股份,yiligufen,ylgf
696,600888,sh600888,新疆众和,xinjiangzhonghe,xjzh
697,600889,sh600889,南京化纤,nanjinghuaxian,njhx
699,600891,sh600891,退市秋林,tuishiqiulin,tsql
700,600892,sh600892,大晟文化,dachengwenhua,dcwh
701,600893,sh600893,航发动力,hangfadongli,hfdl
702,600894,sh600894,广日股份,guangrigufen,grgf
703,600895,sh600895,张江高科,zhangjianggaoke,zjgk
705,600897,sh600897,厦门空港,xiamenkonggang,xmkg
707,600900,sh600900,长江电力,changjiangdianli,cjdl
708,600901,sh600901,江苏租赁,jiangsuzulin,jszl
709,600903,sh600903,贵州燃气,guizhouranqi,gzrq
710,600908,sh600908,无锡银行,wuxiyinhang,wxyh
711,600909,sh600909,华安证券,huaanzhengquan,hazq
712,600917,sh600917,重庆燃气,chongqingranqi,cqrq
713,600919,sh600919,江苏银行,jiangsuyinhang,jsyh
714,600926,sh600926,杭州银行,hangzhouyinhang,hzyh
715,600933,sh600933,爱柯迪,aikedi,akd
716,600936,sh600936,广西广电,guangxiguangdian,gxgd
717,600939,sh600939,重庆建工,chongqingjiangong,cqjg
718,600958,sh600958,东方证券,dongfangzhengquan,dfzq
719,600959,sh600959,江苏有线,jiangsuyouxian,jsyx
720,600961,sh600961,株冶集团,zhuyejituan,zyjt
721,600962,sh600962,国投中鲁,guotouzhonglu,gtzl
722,600963,sh600963,岳阳林纸,yueyanglinzhi,yylz
723,600965,sh600965,福成股份,fuchenggufen,fcgf
724,600966,sh600966,博汇纸业,bohuizhiye,bhzy
725,600967,sh600967,内蒙一机,neimengyiji,nmyj
726,600969,sh600969,郴电国际,chendianguoji,cdgj
727,600970,sh600970,中材国际,zhongcaiguoji,zcgj
728,600971,sh600971,恒源煤电,hengyuanmeidian,hymd
729,600973,sh600973,宝胜股份,baoshenggufen,bsgf
730,600975,sh600975,新五丰,xinwufeng,xwf
731,600976,sh600976,健民集团,jianminjituan,jmjt
732,600977,sh600977,中国电影,zhongguodianying,zgdy
734,600979,sh600979,广安爱众,guanganaizhong,gaaz
735,600980,sh600980,北矿科技,beikuangkeji,bkkj
736,600981,sh600981,汇鸿集团,huihongjituan,hhjt
737,600982,sh600982,宁波能源,ningbonengyuan,nbny
738,600983,sh600983,惠而浦,huierpu,hep
739,600984,sh600984,建设机械,jianshejixie,jsjx
740,600985,sh600985,淮北矿业,huaibeikuangye,hbky
741,600986,sh600986,浙文互联,zhewenhulian,zwhl
742,600988,sh600988,赤峰黄金,chifenghuangjin,cfhj
743,600990,sh600990,四创电子,sichuangdianzi,scdz
744,600992,sh600992,贵绳股份,guishenggufen,gsgf
745,600993,sh600993,马应龙,mayinglong,myl
746,600995,sh600995,文山电力,wenshandianli,wsdl
747,600996,sh600996,贵广网络,guiguangwangluo,ggwl
748,600997,sh600997,开滦股份,kailuangufen,klgf
749,600998,sh600998,九州通,jiuzhoutong,jzt
750,600999,sh600999,招商证券,zhaoshangzhengquan,zszq
751,601000,sh601000,唐山港,tangshangang,tsg
752,601001,sh601001,晋控煤业,jinkongmeiye,jkmy
753,601002,sh601002,晋亿实业,jinyishiye,jysy
754,601003,sh601003,柳钢股份,liuganggufen,lggf
755,601005,sh601005,重庆钢铁,chongqinggangtie,cqgt
756,601006,sh601006,大秦铁路,daqintielu,dqtl
757,601007,sh601007,金陵饭店,jinlingfandian,jlfd
758,601008,sh601008,连云港,lianyungang,lyg
759,601009,sh601009,南京银行,nanjingyinhang,njyh
760,601010,sh601010,文峰股份,wenfenggufen,wfgf
761,601011,sh601011,宝泰隆,baotailong,btl
762,601012,sh601012,隆基股份,longjigufen,ljgf
763,601015,sh601015,陕西黑猫,shanxiheimao,sxhm
764,601016,sh601016,节能风电,jienengfengdian,jnfd
765,601018,sh601018,宁波港,ningbogang,nbg
766,601019,sh601019,山东出版,shandongchuban,sdcb
768,601021,sh601021,春秋航空,chunqiuhangkong,cqhk
769,601028,sh601028,玉龙股份,yulonggufen,ylgf
770,601038,sh601038,一拖股份,yituogufen,ytgf
771,601058,sh601058,赛轮轮胎,sailunluntai,sllt
772,601069,sh601069,西部黄金,xibuhuangjin,xbhj
773,601086,sh601086,XD国芳集,XDguofangji,Xgfj
774,601088,sh601088,中国神华,zhongguoshenhua,zgsh
775,601098,sh601098,中南传媒,zhongnanchuanmei,zncm
776,601099,sh601099,太平洋,taipingyang,tpy
777,601100,sh601100,恒立液压,hengliyeya,hlyy
778,601101,sh601101,昊华能源,haohuanengyuan,hhny
779,601106,sh601106,中国一重,zhongguoyizhong,zgyz
780,601107,sh601107,四川成渝,sichuanchengyu,sccy
781,601108,sh601108,财通证券,caitongzhengquan,ctzq
782,601111,sh601111,中国国航,zhongguoguohang,zggh
784,601116,sh601116,三江购物,sanjianggouwu,sjgw
785,601117,sh601117,中国化学,zhongguohuaxue,zghx
786,601118,sh601118,海南橡胶,hainanxiangjiao,hnxj
787,601126,sh601126,四方股份,sifanggufen,sfgf
788,601127,sh601127,小康股份,xiaokanggufen,xkgf
789,601128,sh601128,常熟银行,changshuyinhang,csyh
790,601137,sh601137,博威合金,boweihejin,bwhj
791,601139,sh601139,深圳燃气,shenzhenranqi,szrq
792,601155,sh601155,新城控股,xinchengkonggu,xckg
793,601158,sh601158,重庆水务,chongqingshuiwu,cqsw
794,601163,sh601163,三角轮胎,sanjiaoluntai,sjlt
795,601166,sh601166,兴业银行,xingyeyinhang,xyyh
796,601168,sh601168,西部矿业,xibukuangye,xbky
797,601169,sh601169,北京银行,beijingyinhang,bjyh
798,601177,sh601177,杭齿前进,hangchiqianjin,hcqj
799,601179,sh601179,中国西电,zhongguoxidian,zgxd
800,601186,sh601186,中国铁建,zhongguotiejian,zgtj
801,601188,sh601188,龙江交通,longjiangjiaotong,ljjt
802,601198,sh601198,东兴证券,dongxingzhengquan,dxzq
803,601199,sh601199,江南水务,jiangnanshuiwu,jnsw
804,601200,sh601200,上海环境,shanghaihuanjing,shhj
805,601208,sh601208,东材科技,dongcaikeji,dckj
806,601211,sh601211,国泰君安,guotaijunan,gtja
807,601212,sh601212,白银有色,baiyinyouse,byys
808,601218,sh601218,吉鑫科技,jixinkeji,jxkj
809,601222,sh601222,林洋能源,linyangnengyuan,lyny
810,601225,sh601225,陕西煤业,shanximeiye,sxmy
811,601226,sh601226,华电重工,huadianzhonggong,hdzg
812,601228,sh601228,广州港,guangzhougang,gzg
813,601229,sh601229,上海银行,shanghaiyinhang,shyh
814,601231,sh601231,环旭电子,huanxudianzi,hxdz
815,601233,sh601233,桐昆股份,tongkungufen,tkgf
816,601238,sh601238,广汽集团,guangqijituan,gqjt
817,601258,sh601258,庞大集团,pangdajituan,pdjt
818,601288,sh601288,农业银行,nongyeyinhang,nyyh
819,601311,sh601311,骆驼股份,luotuogufen,ltgf
820,601318,sh601318,中国平安,zhongguopingan,zgpa
821,601326,sh601326,秦港股份,qinganggufen,qggf
822,601328,sh601328,交通银行,jiaotongyinhang,jtyh
823,601333,sh601333,广深铁路,guangshentielu,gstl
824,601336,sh601336,新华保险,xinhuabaoxian,xhbx
825,601339,sh601339,百隆东方,bailongdongfang,bldf
826,601360,sh601360,三六零,sanliuling,sll
827,601366,sh601366,利群股份,liqungufen,lqgf
828,601368,sh601368,绿城水务,lvchengshuiwu,lcsw
829,601369,sh601369,陕鼓动力,shangudongli,sgdl
830,601375,sh601375,中原证券,zhongyuanzhengquan,zyzq
831,601377,sh601377,兴业证券,xingyezhengquan,xyzq
832,601388,sh601388,怡球资源,yiqiuziyuan,yqzy
833,601390,sh601390,中国中铁,zhongguozhongtie,zgzt
834,601398,sh601398,工商银行,gongshangyinhang,gsyh
835,601500,sh601500,通用股份,tongyonggufen,tygf
836,601515,sh601515,东风股份,dongfenggufen,dfgf
837,601518,sh601518,吉林高速,jilingaosu,jlgs
838,601519,sh601519,大智慧,dazhihui,dzh
839,601555,sh601555,东吴证券,dongwuzhengquan,dwzq
840,601558,sh601558,退市锐电,tuishiruidian,tsrd
841,601566,sh601566,九牧王,jiumuwang,jmw
842,601567,sh601567,三星医疗,sanxingyiliao,sxyl
843,601579,sh601579,会稽山,kuaijishan,kjs
844,601588,sh601588,北辰实业,beichenshiye,bcsy
845,601595,sh601595,上海电影,shanghaidianying,shdy
846,601599,sh601599,浙文影业,zhewenyingye,zwyy
847,601600,sh601600,中国铝业,zhongguolvye,zgly
848,601601,sh601601,中国太保,zhongguotaibao,zgtb
849,601607,sh601607,上海医药,shanghaiyiyao,shyy
850,601608,sh601608,中信重工,zhongxinzhonggong,zxzg
851,601611,sh601611,中国核建,zhongguohejian,zghj
852,601616,sh601616,广电电气,guangdiandianqi,gddq
853,601618,sh601618,中国中冶,zhongguozhongye,zgzy
854,601628,sh601628,中国人寿,zhongguorenshou,zgrs
855,601633,sh601633,长城汽车,changchengqiche,ccqc
856,601636,sh601636,旗滨集团,qibinjituan,qbjt
857,601666,sh601666,平煤股份,pingmeigufen,pmgf
858,601668,sh601668,中国建筑,zhongguojianzhu,zgjz
859,601669,sh601669,中国电建,zhongguodianjian,zgdj
860,601677,sh601677,明泰铝业,mingtailvye,mtly
861,601678,sh601678,滨化股份,binhuagufen,bhgf
862,601688,sh601688,华泰证券,huataizhengquan,htzq
863,601689,sh601689,拓普集团,tapujituan,tpjt
864,601699,sh601699,潞安环能,luanhuanneng,lahn
865,601700,sh601700,风范股份,fengfangufen,ffgf
866,601717,sh601717,郑煤机,zhengmeiji,zmj
867,601718,sh601718,际华集团,jihuajituan,jhjt
868,601727,sh601727,上海电气,shanghaidianqi,shdq
869,601766,sh601766,中国中车,zhongguozhongche,zgzc
870,601777,sh601777,力帆科技,lifankeji,lfkj
871,601788,sh601788,光大证券,guangdazhengquan,gdzq
872,601789,sh601789,宁波建工,ningbojiangong,nbjg
873,601798,sh601798,蓝科高新,lankegaoxin,lkgx
874,601799,sh601799,星宇股份,xingyugufen,xygf
875,601800,sh601800,中国交建,zhongguojiaojian,zgjj
876,601801,sh601801,皖新传媒,wanxinchuanmei,wxcm
877,601808,sh601808,中海油服,zhonghaiyoufu,zhyf
878,601811,sh601811,新华文轩,xinhuawenxuan,xhwx
879,601818,sh601818,光大银行,guangdayinhang,gdyh
880,601828,sh601828,美凯龙,meikailong,mkl
881,601838,sh601838,成都银行,chengduyinhang,cdyh
882,601857,sh601857,中国石油,zhongguoshiyou,zgsy
883,601858,sh601858,中国科传,zhongguokechuan,zgkc
884,601866,sh601866,中远海发,zhongyuanhaifa,zyhf
885,601872,sh601872,招商轮船,zhaoshanglunchuan,zslc
886,601877,sh601877,正泰电器,zhengtaidianqi,ztdq
887,601878,sh601878,浙商证券,zheshangzhengquan,zszq
888,601880,sh601880,辽港股份,liaoganggufen,lggf
889,601881,sh601881,中国银河,zhongguoyinhe,zgyh
890,601882,sh601882,海天精工,haitianjinggong,htjg
891,601886,sh601886,江河集团,jianghejituan,jhjt
892,601888,sh601888,中国中免,zhongguozhongmian,zgzm
893,601890,sh601890,亚星锚链,yaxingmaolian,yxml
894,601898,sh601898,中煤能源,zhongmeinengyuan,zmny
895,601899,sh601899,紫金矿业,zijinkuangye,zjky
896,601900,sh601900,南方传媒,nanfangchuanmei,nfcm
897,601901,sh601901,方正证券,fangzhengzhengquan,fzzq
898,601908,sh601908,京运通,jingyuntong,jyt
899,601918,sh601918,新集能源,xinjinengyuan,xjny
900,601919,sh601919,中远海控,zhongyuanhaikong,zyhk
901,601928,sh601928,凤凰传媒,fenghuangchuanmei,fhcm
902,601929,sh601929,吉视传媒,jishichuanmei,jscm
903,601933,sh601933,永辉超市,yonghuichaoshi,yhcs
904,601939,sh601939,建设银行,jiansheyinhang,jsyh
905,601949,sh601949,中国出版,zhongguochuban,zgcb
906,601952,sh601952,苏垦农发,sukennongfa,sknf
907,601958,sh601958,金钼股份,jinmugufen,jmgf
908,601965,sh601965,中国汽研,zhongguoqiyan,zgqy
909,601966,sh601966,玲珑轮胎,linglongluntai,lllt
910,601968,sh601968,宝钢包装,baogangbaozhuang,bgbz
911,601969,sh601969,海南矿业,hainankuangye,hnky
912,601985,sh601985,中国核电,zhongguohedian,zghd
913,601988,sh601988,中国银行,zhongguoyinhang,zgyh
914,601989,sh601989,中国重工,zhongguozhonggong,zgzg
915,601991,sh601991,大唐发电,datangfadian,dtfd
916,601992,sh601992,金隅集团,jinyujituan,jyjt
917,601996,sh601996,丰林集团,fenglinjituan,fljt
918,601997,sh601997,贵阳银行,guiyangyinhang,gyyh
919,601998,sh601998,中信银行,zhongxinyinhang,zxyh
920,601999,sh601999,出版传媒,chubanchuanmei,cbcm
921,603000,sh603000,人民网,renminwang,rmw
922,603001,sh603001,奥康国际,aokangguoji,akgj
923,603002,sh603002,宏昌电子,hongchangdianzi,hcdz
924,603003,sh603003,龙宇燃油,longyuranyou,lyry
925,603005,sh603005,晶方科技,jingfangkeji,jfkj
926,603006,sh603006,联明股份,lianminggufen,lmgf
928,603008,sh603008,喜临门,xilinmen,xlm
929,603009,sh603009,北特科技,beitekeji,btkj
930,603010,sh603010,万盛股份,wanshenggufen,wsgf
931,603011,sh603011,合锻智能,heduanzhineng,hdzn
932,603012,sh603012,创力集团,chuanglijituan,cljt
933,603015,sh603015,弘讯科技,hongxunkeji,hxkj
934,603016,sh603016,新宏泰,xinhongtai,xht
